X13n0287_001:0501a07	大佛頂首楞嚴經疏解蒙鈔目錄	大 佛 頂 首 楞 嚴 經 疏 解 蒙 鈔 目 錄 
X13n0287_004:0630c11	即真如不守自性。隨緣所現。有種種相。上文云。隨	即 真 如 不 守 自 性 隨 緣 所 現 有 種 種 相 上 文 云 隨 
X13n0287_004:0630c12	眾生心。應所知量。循業發現。起信中因熏習鏡。現	眾 生 心 應 所 知 量 循 業 發 現 起 信 中 因 熏 習 鏡 現 
X13n0287_004:0630c13	諸境界。亦此意也。△〔宗鏡〕內外四大。地水火風。	諸 境 界 亦 此 意 也 宗 鏡 內 外 四 大 地水火風 
X13n0287_004:0630c14	念念發現。所以經云。或各各發明。若俱發明。各各	念 念 發 現 所 以 經 云 或 各 各 發 明 若 俱 發 明 各 各 
X13n0287_004:0630c15	發明者。汝見圓明。知心欲取。失却本明性空。思想	發 明 者 汝 見 圓 明 知 心 欲 取 失 却 本 明 性 空 思 想 
X13n0287_004:0630c16	搖動。心生風輪。性愛相續。性感水輪。執心熾盛。金	搖 動 心 生 風 輪 性 愛 相 續 性 感 水 輪 執 心 熾 盛 金 
X13n0287_004:0630c17	輪則現。求心苦欲。火輪方興。若俱發明。初起強覺。	輪 則 現 求 心 苦 欲 火 輪 方 興 若 俱 發 明 初 起 強 覺 
X13n0287_004:0630c18	四大俱現。如人恨憶。嗔則火生。身心動轉。以況於	四 大 俱 現 如 人 恨 憶 嗔 則 火 生 身 心 動 轉 以 況 於 
X13n0287_004:0630c19	風。目中淚盈。則表於水。面發赤相。則表於地(又引佛地經釋	風 目 中 淚 盈 則 表 於 水 面 發 赤 相 則 表 於 地 又 引 佛 地 經 釋 
X13n0287_004:0630c20	云。清淨法界者。即一心無雜之法界。以法為界。豈有邊畔。則一切色中。皆有虗空性。況一切法。皆有安樂	云 清 淨 法 界 者 即 一 心 無 雜 之 法 界 以 法 為 界 豈 有 邊 畔 則 一 切 色 中 皆 有 虗 空 性 況 一 切 法 皆 有 安 樂 
X13n0287_004:0630c21	性。以隱覆此性故。隨所知境。應其情量。現種種境界。若以空明。則有空現。若以色明。則有色現。但隨處發	性 以 隱 覆 此 性 故 隨 所 知 境 應 其 情 量 現 種 種 境 界 若 以 空 明 則 有 空 現 若 以 色 明 則 有 色 現 但 隨 處 發 
X13n0287_004:0630c22	明。而隨處現。所現種種皆妄心生。相不可得。唯一味真心。湛然不動)。(△〔交光云〕俱現之相有二。一者同時	明 而 隨 處 現 所 現 種 種 皆 妄 心 生 相 不 可 得 唯 一 味 真 心 湛然不動 交 光 云 俱 現 之 相 有 二 一 者 同 時 
X13n0287_004:0630c23	異處。如吹火者。口中現風。薪中現火。鼓熾同時。口薪異處。二者同時同處。如一恒河。人見水現。鬼見火現	異 處 如 吹 火 者 口 中 現 風 薪 中 現 火 鼓 熾 同 時 口 薪 異 處 二 者 同 時 同 處 如 一 恒 河 人 見 水 現 鬼 見 火 現 
X13n0287_004:0630c24	也)。([?(○/○)]二重喻俱現二)。([│/○]一正喻)。	也 []二重喻俱現二[] 一 正 喻 
X13n0287_004:0631a01	云何俱現。富樓那。如一水中。現於日影。兩人同觀。水	云 何 俱 現 富 樓 那 如 一 水 中 現 於 日 影 兩 人 同 觀 水 
X13n0287_004:0631a02	中之日。東西各行。則各有日。隨二人去。一東一西。先	中 之 日 東 西 各 行 則 各 有 日 隨 二 人 去 一 東 一 西 先 
X13n0287_004:0631a03	無準的。	無 準 的 
X13n0287_004:0631a04	【疏】七大體虗。如日之影。東西隨去。如分七別。隨方	 疏 七 大 體 虗 如 日 之 影 東 西 隨 去 如 分 七 別 隨 方 
X13n0287_004:0631a05	雖異。不離一影。七大雖分。不離一妄。東可為準。西	雖 異 不 離 一 影 七 大 雖 分 不 離 一 妄 東 可 為 準 西 
X13n0287_004:0631a06	復是何。如的是一。不合各去。若知是影。一多自亡	復 是 何 如 的 是 一 不 合 各 去 若 知 是 影 一 多 自 亡 
X13n0287_004:0631a07	(〔孤山云〕目喻真性。水喻妄心。水中之日喻妄境。兩人喻妄業。各行則循業俱發。隨去則妄境俱現)。(△〔熏聞〕	 孤 山 云 目 喻 真 性 水 喻 妄 心 水 中 之 日 喻 妄 境 兩 人 喻 妄 業 各 行 則 循 業 俱 發 隨 去 則 妄 境 俱 現 熏 聞 
X13n0287_004:0631a08	匠人之法。平物以水。的謂射的。丹面白的是也。皆取定則之義)。(○〔引證〕〔清涼云〕澄江一月。二舟南北。南者	匠 人 之 法 平 物 以 水 的 謂 射 的 丹 面 白 的 是 也 皆 取 定 則 之 義 引 證 清 涼 云 澄 江 一 月 二 舟 南 北 南 者 
X13n0287_004:0631a09	見月。千里隨南。北者見月。千里隨北。停舟之者。見月不移。是為此月。不離中流而往南北。設百千共覩。八	見 月 千 里 隨 南 北 者 見 月 千 里 隨 北 停 舟 之 者 見 月 不 移 是 為 此 月 不 離 中 流 而 往 南 北 設 百 千 共 覩 八 
X13n0287_004:0631a10	方各去。則千百月。各隨其去)。([│/○]二〔正〕難)。	方 各 去 則 千 百 月 各 隨 其 去 [] 二 正 難 
X13n0287_004:0631a11	不應難言。此日是一。云何各行。各日既雙。云何現一。	不 應 難 言 此 日 是 一 云 何 各 行 各 日 既 雙 云 何 現 一 
X13n0287_004:0631a12	宛轉虗妄。無可憑據。	宛 轉 虗 妄 無 可 憑 據 
X13n0287_004:0631a13	【疏】一己是影。復現隨去。影復現影。何實可據。而欲	 疏 一 己 是 影 復 現 隨 去 影 復 現 影 何 實 可 據 而 欲 
X13n0287_004:0631a14	致難。唯一所明。復現七大。大與所妄。唯一影像。無	致 難 唯 一 所 明 復 現 七 大 大 與 所 妄 唯 一 影 像 無 
X13n0287_004:0631a15	實可得。故云宛轉虗妄(〔孤山云〕同觀唯一。知二是虗。各行既二。騐一是妄)。(○	實 可 得 故 云 宛 轉 虗 妄 孤 山 云 同 觀 唯 一 知 二 是 虗 各 行 既 二 騐 一 是 妄 
X13n0287_004:0631a16	〔合釋〕〔宗鏡云〕妙覺明心。湛然不動。因業發現。隨為色空。周徧法界。眾生背其本覺。妄執情塵。隨發明處。強	 合 釋 宗 鏡 云 妙 覺 明 心 湛然不動 因 業 發 現 隨 為 色 空 周 徧 法 界 眾 生 背 其 本 覺 妄 執 情 塵 隨 發 明 處 強 
X13n0287_004:0631a17	說是非。如於虗空體中。定其差別。實謂虗妄顛倒。無理可憑。（宗鏡此段通釋上下經文故置于此）)。([○@卍]二約	說 是 非 如 於 虗 空 體 中 定 其 差 別 實 謂 虗 妄 顛 倒 無 理 可 憑 宗 鏡 此 段 通 釋 上 下 經 文 故 置 于 此 [卍] 二 約 
X13n0287_004:0631a18	義廣釋二)。([○@卍]一約體用正釋二)。([?(○/○)]一約迷悟顯用二)。([│/○]二迷成世間相)。	義 廣 釋 二 [卍]一約體用正釋二[]一約迷悟顯用二[] 二 迷 成 世 間 相 
X13n0287_004:0631a19	富樓那。汝以色空。相傾相奪。於如來藏。而如來藏。隨	富 樓 那 汝 以 色 空 相 傾 相 奪 於 如 來 藏 而 如 來 藏 隨 
X13n0287_004:0631a20	為色空。周徧法界。是故於中。風動空澄。日明雲暗。眾	為 色 空 周 徧 法 界 是 故 於 中 風 動 空 澄 日 明 雲 暗 眾 
X13n0287_004:0631a21	生迷悶。背覺合塵。故發塵勞。有世間相。	生 迷 悶 背 覺 合 塵 故 發 塵 勞 有 世 間 相 
X13n0287_004:0631a22	【疏】汝以分別色空之心。於真覺中而現傾奪。彼真	 疏 汝 以 分 別 色 空 之 心 於 真 覺 中 而 現 傾 奪 彼 真 
X13n0287_004:0631a23	覺性。隨成色空。互相凌滅(〔融室云〕藏心不守自性。隨其傾奪。是以為色為	覺 性 隨 成 色 空 互 相 凌 滅 融 室 云 藏 心 不 守 自 性 隨 其 傾 奪 是 以 為 色 為 
X13n0287_004:0631a24	空。周徧法界〔雪浪云〕汝等見有色有空處。即是傾奪於如來藏。色空之妄顯。則如來藏之真隱也。傾奪。乃	空 周 徧 法 界 雪 浪 云 汝 等 見 有 色 有 空 處 即 是 傾 奪 於 如 來 藏 色 空 之 妄 顯 則 如 來 藏 之 真 隱 也 傾 奪 乃 
X13n0287_004:0631b01	遮蔽之意)色空。即地空二大也。二大既爾。餘皆例然。故	遮 蔽 之 意 色 空 即 地 空 二 大 也 二 大 既 爾 餘 皆 例 然 故 
X13n0287_004:0631b02	云是故於中等。上文云。一切眾生。從無始來。迷己	云 是 故 於 中 等 上 文 云 一 切 眾 生 從無始來 迷 己 
X13n0287_004:0631b03	為物。故於是中。觀大觀小。圓覺亦云。圓覺自性。非	為 物 故 於 是 中 觀 大 觀 小 圓 覺 亦 云 圓 覺 自 性 非 
X13n0287_004:0631b04	性性有。循諸性起。斯則眾生起無明風。鼓真如海。	性 性 有 循 諸 性 起 斯 則 眾 生 起 無 明 風 鼓 真 如 海 
X13n0287_004:0631b05	成八識波浪。變起世間種種諸相。為相所礙。失於	成 八 識 波 浪 變 起 世 間 種 種 諸 相 為 相 所 礙 失 於 
X13n0287_004:0631b06	本心。故云。背覺合塵。有世間相(〔孤山云〕真理隨緣。變起妄境。如全水	本 心 故 云 背 覺 合 塵 有 世 間 相 孤 山 云 真 理 隨 緣 變 起 妄 境 如 全 水 
X13n0287_004:0631b07	成波。其水既徧。故其波亦徧。以此波即水故。眾生迷悶。謂九界眾生。不了即理而變。而以無明妄心。執之	成 波 其 水 既 徧 故 其 波 亦 徧 以 此 波 即 水 故 眾 生 迷 悶 謂 九 界 眾 生 不 了 即 理 而 變 而 以 無 明 妄 心 執 之 
X13n0287_004:0631b08	為實)。(△〔吳興云〕前問地水火風本性。疑水火性不相陵滅。即相傾。虗空大地不合相容。即相奪)。([│/○]二悟成	為 實 吳 興 云 前 問 地水火風 本 性 疑 水 火 性 不 相 陵 滅 即 相 傾 虗 空 大 地 不 合 相 容 即 相 奪 [] 二 悟 成 
X13n0287_004:0631b09	出世用)。	出 世 用 
X13n0287_004:0631b10	我以妙明。不滅不生。合如來藏。而如來藏。唯妙覺明。	我 以 妙 明 不滅不生 合 如 來 藏 而 如 來 藏 唯 妙 覺 明 
X13n0287_004:0631b11	圓照法界。	圓 照 法 界 
X13n0287_004:0631b12	【疏】悟藏體也。不滅不生。無生智也。如來藏。無相理	 疏 悟 藏 體 也 不滅不生 無 生 智 也 如 來 藏 無 相 理 
X13n0287_004:0631b13	也。理智冥契。故名為合。當爾之時。唯一玅心。無理	也 理 智 冥 契 故 名 為 合 當 爾 之 時 唯 一 玅 心 無 理 
X13n0287_004:0631b14	智別。即始覺合本。無本始異。唯一覺故。故云。唯妙	智 別 即 始 覺 合 本 無 本 始 異 唯 一 覺 故 故 云 唯 妙 
X13n0287_004:0631b15	覺明。圓照法界(〔吳興云〕而如來藏。牒所合之理。唯妙覺明。牒能合之智。圓照法界。示	覺 明 圓 照 法 界 吳 興 云 而 如 來 藏 牒 所 合 之 理 唯 妙 覺 明 牒 能 合 之 智 圓 照 法 界 示 
X13n0287_004:0631b16	鑑物之用。如來藏。如鏡之體。妙覺明。如鏡之光。圓照法界。如鑑現像)。	鑑 物 之 用 如 來 藏 如 鏡 之 體 妙 覺 明 如 鏡 之 光 圓 照 法 界 如 鑑 現 像 
X13n0287_004:0631b17	是故於中。一為無量。無量為一。小中現大。大中現小。	是 故 於 中 一 為 無 量 無 量 為 一 小 中 現 大 大 中 現 小 
X13n0287_004:0631b18	不動道場。徧十方界。身含十方。無盡虗空。於一毛端。	不 動 道 場 徧 十 方 界 身 含 十 方 無 盡 虗 空 於 一 毛 端 
X13n0287_004:0631b19	現寶王剎。坐微塵裏。轉大法輪。	現 寶 王 剎 坐 微 塵 裏 轉 大 法 輪 
X13n0287_004:0631b20	【疏】起妙用也。前五句。標二種自在。不動下二句。釋	 疏 起 妙 用 也 前 五 句 標 二 種 自 在 不 動 下 二 句 釋 
X13n0287_004:0631b21	一多自在也。(〔清涼云〕言一多者。以一身全現故。非一非多也。一身現多。故一不礙多。多	一 多 自 在 也 清 涼 云 言 一 多 者 以 一 身 全 現 故 非 一 非 多 也 一 身 現 多 故 一 不 礙 多 多 
X13n0287_004:0631b22	現而常一。故多不碍一。如覺品偈云。一身為無量。無量復為一。了知諸世間。現形徧一切等)	現 而 常 一 故 多 不 碍 一 如 覺 品 偈 云 一 身 為 無 量 無 量 復 為 一 了 知 諸 世 間 現 形 徧 一 切 等 
X13n0287_004:0631b23	下六句。釋大小自在。前二句。正中現依。於一下二	下 六 句 釋 大 小 自 在 前 二 句 正 中 現 依 於 一 下 二 
X13n0287_004:0631b24	句。正中現依正。亦是依中現依正。坐微下二句。依	句 正 中 現 依 正 亦 是 依 中 現 依 正 坐 微 下 二 句 依 
X13n0287_004:0631c01	中現正。餘句含在其中。可以意得。華嚴十種自在。	中 現 正 餘 句 含 在 其 中 可 以 意 得 華 嚴 十 種 自 在 
X13n0287_004:0631c02	亦不離此(〔清涼云〕果德有二。一依果。謂華藏世界海。二正果。如來十身等。此二無碍。以為	亦 不 離 此 清 涼 云 果 德 有 二 一 依 果 謂 華藏世界 海 二 正 果 如 來 十 身 等 此 二 無 碍 以 為 
X13n0287_004:0631c03	佛德。然依正無礙。通有六句。一依內現依。如塵中剎海。（即經毛端現剎）二正內現正。如毛孔現佛。（即經毛	佛 德 然 依 正 無 礙 通 有 六 句 一 依 內 現 依 如 塵 中 剎 海 即 經 毛 端 現 剎 二 正 內 現 正 如 毛 孔 現 佛 即 經 毛 
X13n0287_004:0631c04	端現寶王）三正內現依。四依內現正。五依內現依正。六正內現依正。上來依正六句。略舉清涼玄談。以釋	端 現 寶 王 三 正 內 現 依 四 依 內 現 正 五 依 內 現 依 正 六 正 內 現 依 正 上 來 依 正 六 句 略 舉 清 涼 玄 談 以 釋 
X13n0287_004:0631c05	今疏。其他多義。避廣不錄。須者往檢。苕溪明一為無量等四句為總別。不動下八句為分釋。又毛端塵裏。	今 疏 其 他 多 義 避 廣 不 錄 須 者 往 檢 苕 溪 明 一 為 無 量 等 四 句 為 總 別 不 動 下 八 句 為 分 釋 又 毛 端 塵 裏 
X13n0287_004:0631c06	偏釋小中現大。配釋未愜。今所不取)。	偏 釋 小 中 現 大 配 釋 未 愜 今 所 不 取 
X13n0287_004:0631c07	滅塵合覺。故發真如。妙覺明性。	滅 塵 合 覺 故 發 真 如 妙 覺 明 性 
X13n0287_004:0631c08	【疏】結所以也。下文云。聞復翳根除。塵消覺圓淨。淨	 疏 結 所 以 也 下 文 云 聞 復 翳 根 除 塵 消 覺 圓 淨 淨 
X13n0287_004:0631c09	極光通達。寂照含虗空。斯則無大小之可拘。非一	極 光 通 達 寂 照 含 虗 空 斯 則 無 大 小 之 可 拘 非 一 
X13n0287_004:0631c10	多之可限。塵毛剎海。俱徧俱納。以性本然。至果斯	多 之 可 限 塵 毛 剎 海 俱 徧 俱 納 以 性 本 然 至 果 斯 
X13n0287_004:0631c11	顯耳。	顯 耳 
X13n0287_004:0631c12	([○@卍]二約三諦示體三)。([?(○/○)]一約非相以示真諦)。	 [卍]二約三諦示體三[] 一 約 非 相 以 示 真 諦 
X13n0287_004:0631c13	而如來藏。本妙圓心。非心非空。非地非水非風非火。	而 如 來 藏 本 妙 圓 心 非 心 非 空 非 地 非 水 非 風 非 火 
X13n0287_004:0631c14	(【疏】非七大也。心即識大。亦即五陰〔孤山云〕心含四陰。地水火風是色陰)。	 疏 非 七 大 也 心 即 識 大 亦 即 五 陰 孤 山 云 心 含 四 陰 地水火風 是 色 陰 
X13n0287_004:0631c15	非眼。非耳鼻舌身意。非色。非聲香味觸法。非眼識界。	非 眼 非 耳 鼻 舌 身 意 非 色 非 聲香味觸 法 非 眼 識 界 
X13n0287_004:0631c16	如是乃至非意識界。	如 是 乃 至 非 意 識 界 
X13n0287_004:0631c17	(【疏】非十八界也。攝十二處〔孤山云〕非心下。總非六凡界也)。	 疏 非 十 八 界 也 攝 十 二 處 孤 山 云 非 心 下 總 非 六 凡 界 也 
X13n0287_004:0631c18	非明無明。明無明盡。如是乃至非老非死。非老死盡。	非 明 無 明 明 無 明 盡 如 是 乃 至 非 老 非 死 非 老 死 盡 
X13n0287_004:0631c19	(【疏】非十二因緣。流轉還滅〔孤山云〕非緣覺界。以緣覺觀十二因緣故)。	 疏 非 十二因緣 流 轉 還 滅 孤 山 云 非 緣 覺 界 以 緣 覺 觀十二因緣 故 
X13n0287_004:0631c20	非苦非集。非滅非道。非智非得。	非 苦 非 集 非 滅 非 道 非 智 非 得 
X13n0287_004:0631c21	(【疏】非四諦。及能證所證〔孤山云〕非聲聞界。總非二乘理智。得即理也)。	 疏 非 四 諦 及 能 證 所 證 孤 山 云 非 聲 聞 界 總 非 二 乘 理 智 得 即 理 也 
X13n0287_004:0631c22	非檀那。非尸羅。非毗棃耶。非羼提。非禪那。非般剌若。	非 檀 那 非 尸 羅 非 毗 棃 耶 非 羼 提 非 禪 那 非 般 剌 若 
X13n0287_004:0631c23	非波羅蜜多。	非波羅蜜 多 
X13n0287_004:0631c24	(【疏】非六波羅蜜也〔孤山云〕非菩薩界。先非能趣行。非波羅蜜多。總非所趣理)。	 疏 非 六波羅蜜 也 孤 山 云 非 菩 薩 界 先 非 能 趣 行 非波羅蜜 多 總 非 所 趣 理 
X13n0287_004:0632a01	如是乃至。	如 是 乃 至 
X13n0287_004:0632a02	(【疏】即超過因中三十七品。一切因行。果上十力四無畏十八不共等。一切果德)。	 疏 即 超 過 因 中 三十七品 一 切 因 行 果 上 十 力 四 無 畏 十八不共 等 一 切 果 德 
X13n0287_004:0632a03	非怛闥阿竭。(秦言如來)非阿羅訶。(應供)三耶三菩。(正徧知非如來三號	非 怛 闥 阿 竭 秦 言 如 來 非 阿 羅 訶 應 供 三 耶 三 菩 正 徧 知 非 如 來 三 號 
X13n0287_004:0632a04	也)非大涅槃。非常非樂。非我非淨。	也 非 大 涅 槃 非 常 非 樂 非 我 非 淨 
X13n0287_004:0632a05	(非涅槃四德也〔孤山云〕非佛界也。先非能證人。三號是也。次非所證法。四德是也。涅槃是總。四德是別)。	 非 涅 槃 四 德 也 孤 山 云 非 佛 界 也 先 非 能 證 人 三 號 是 也 次 非 所 證 法 四 德 是 也 涅 槃 是 總 四 德 是 別 
X13n0287_004:0632a06	以是俱非世出世故。	以 是 俱 非 世 出 世 故 
X13n0287_004:0632a07	【疏】諦緣觀智。及道滅。六度已下。皆出世法。苦集。十	 疏 諦 緣 觀 智 及 道 滅 六 度 已 下 皆 出 世 法 苦 集 十 
X13n0287_004:0632a08	二緣。三科。七大。皆世間也。此上總非諸相者。(〔孤山云〕世	二 緣 三 科 七 大 皆 世 間 也 此 上 總 非 諸 相 者 孤 山 云 世 
X13n0287_004:0632a09	結六凡。出世結四聖。藏理即空。無有十界。故並非之)即約真如門。顯真諦義。	結 六 凡 出 世 結 四 聖 藏 理 即 空 無 有 十 界 故 並 非 之 即 約 真 如 門 顯 真 諦 義 
X13n0287_004:0632a10	一切皆空。凡所有相。皆是虗妄。以相待故。但有名	一切皆空 凡 所 有 相 皆 是 虗 妄 以 相 待 故 但 有 名 
X13n0287_004:0632a11	字。名字即空。(已下疏全用孤山又)今次第非者。初由無明。故	字 名 字 即 空 已 下 疏 全 用 孤 山 又 今 次 第 非 者 初 由 無 明 故 
X13n0287_004:0632a12	有妄識。妄識所變。即有空界。空界現故。結成四大。	有 妄 識 妄 識 所 變 即 有 空 界 空 界 現 故 結 成 四 大 
X13n0287_004:0632a13	四大起故。即有根塵。根塵合故。遂有諸識。根境識	四 大 起 故 即 有 根 塵 根 塵 合 故 遂 有 諸 識 根 境 識 
X13n0287_004:0632a14	三。為業性故。乃成十二因緣。流轉生死。為對治故。	三 為 業 性 故 乃 成 十二因緣 流轉生死 為 對 治 故 
X13n0287_004:0632a15	即有出世觀智諸法。出世利鈍不同。遂分三乘次	即 有 出 世 觀 智 諸 法 出 世 利 鈍 不 同 遂 分 三 乘 次 
X13n0287_004:0632a16	第。會三歸一。即有佛果。果有能證所證。即分菩提	第 會 三 歸 一 即 有 佛 果 果 有 能 證 所 證 即 分 菩 提 
X13n0287_004:0632a17	涅槃。涅槃具德。即有常樂我淨。是故。展轉相由。以	涅 槃 涅 槃 具 德 即 有 常樂我淨 是 故 展 轉 相 由 以 
X13n0287_004:0632a18	立名字。各無自性。一切皆空。	立 名 字 各 無 自 性 一切皆空 
X13n0287_004:0632a19	([?(○/○)]二約即相以明俗諦)。	 [] 二 約 即 相 以 明 俗 諦 
X13n0287_004:0632a20	即如來藏。元明心妙。即心即空。即地即水。即風即火。	即 如 來 藏 元 明 心 妙 即 心 即 空 即 地 即 水 即 風 即 火 
X13n0287_004:0632a21	即眼即耳鼻舌身意。即色即聲香味觸法。即眼識界。	即 眼 即 耳 鼻 舌 身 意 即 色 即 聲香味觸 法 即 眼 識 界 
X13n0287_004:0632a22	如是乃至即意識界。即明無明。明無明盡。如是乃至。	如 是 乃 至 即 意 識 界 即 明 無 明 明 無 明 盡 如 是 乃 至 
X13n0287_004:0632a23	即老即死。即老死盡。即苦即集。即滅即道。即智即得。	即 老 即 死 即 老 死 盡 即 苦 即 集 即 滅 即 道 即 智 即 得 
X13n0287_004:0632a24	即檀那。即尸羅。即毗棃耶。即羼提。即禪那。即鉢剌若。	即 檀 那 即 尸 羅 即 毗 棃 耶 即 羼 提 即 禪 那 即 鉢 剌 若 
X13n0287_004:0632b01	即波羅蜜多。如是乃至。即怛闥阿竭。即阿羅訶。三耶	即 波羅蜜多 如 是 乃 至 即 怛 闥 阿 竭 即 阿 羅 訶 三 耶 
X13n0287_004:0632b02	三菩。即大涅槃。即常即樂。即我即淨。以是即俱世出	三 菩 即 大 涅 槃 即 常 即 樂 即 我 即 淨 以 是 即 俱 世 出 
X13n0287_004:0632b03	世故。	世 故 
X13n0287_004:0632b04	【疏】前約真如。不變絕相。此約隨緣生滅門。顯俗	 疏 前 約 真 如 不 變 絕 相 此 約 隨 緣 生 滅 門 顯 俗 
X13n0287_004:0632b05	諦也。(〔孤山云〕此約俗諦。示如來藏理。即無而有。十界宛然故也)此即不離一真。	諦 也 孤 山 云 此 約 俗 諦 示 如 來 藏 理 即 無 而 有 十 界 宛 然 故 也 此 即 不 離 一 真 
X13n0287_004:0632b06	隨染幻差別。成種種相。非相現相。非名現名。隨世	隨 染 幻 差 別 成 種 種 相 非 相 現 相 非 名 現 名 隨 世 
X13n0287_004:0632b07	建立。不壞假名。故名為即。	建 立 不 壞 假 名 故 名 為 即 
X13n0287_004:0632b08	([?(○/○)]三約遮炤以明中道)。	 [] 三 約 遮 炤 以 明 中 道 
X13n0287_004:0632b09	即如來藏。妙明心元。離即離非。是即非即。	即 如 來 藏 妙 明 心 元 離 即 離 非 是 即 非 即 
X13n0287_004:0632b10	【疏】此約二門不二。唯是一心。雙遮真俗。故曰離即	 疏 此 約 二 門 不 二 唯 是 一 心 雙 遮 真 俗 故 曰 離 即 
X13n0287_004:0632b11	離非。雙照真俗。故云是即非即(〔孤山云〕此約中諦。離即離非。雙遮之	離 非 雙 照 真 俗 故 云 是 即 非 即 孤 山 云 此 約 中 諦 離 即 離 非 雙 遮 之 
X13n0287_004:0632b12	體也。是即非即雙照之用也)三諦一體。是故皆云即如來藏。且	體 也 是 即 非 即 雙 照 之 用 也 三 諦 一 體 是 故 皆 云 即 如 來 藏 且 
X13n0287_004:0632b13	法界一如。本無名相。因迷有妄。對妄說真。真妄相	法 界 一 如 本 無 名 相 因 迷 有 妄 對 妄 說 真 真 妄 相 
X13n0287_004:0632b14	形。名言不息。隨名執相。顛倒何窮。是故因言遣言。	形 名 言 不 息 隨 名 執 相 顛 倒 何 窮 是 故 因 言 遣 言 
X13n0287_004:0632b15	以至無遣。初且以非遣相。次乃以即遣非。終帶名	以 至 無 遣 初 且 以 非 遣 相 次 乃 以 即 遣 非 終 帶 名 
X13n0287_004:0632b16	言。未極一真之旨。離即非即。無非不非。言語道斷。	言 未 極 一 真 之 旨 離 即 非 即 無 非 不 非 言語道斷 
X13n0287_004:0632b17	心行處滅。方顯一真法界。如來藏心。故淨名經。三	心行處滅 方 顯 一 真 法 界 如來藏心 故 淨 名 經 三 
X13n0287_004:0632b18	十二菩薩。說不二法門。皆以言遣相。文殊以言遣	十 二 菩 薩 說 不二法門 皆 以 言 遣 相 文 殊 以 言 遣 
X13n0287_004:0632b19	言。維摩無言遣言。方為究竟。此之三義。亦復如是。	言 維 摩 無 言 遣 言 方 為 究 竟 此 之 三 義 亦復如是 
X13n0287_004:0632b20	又如天台以一心三觀。釋法華十如是義。初言是	又 如 天 台 以 一 心 三 觀 釋 法 華 十 如 是 義 初 言 是 
X13n0287_004:0632b21	相如。乃至本末如。如名不異。即空義也。次言如是	相 如 乃 至 本 末 如 如 名 不 異 即 空 義 也 次 言 如 是 
X13n0287_004:0632b22	相等。點空性相。即假義也。若言相如是等。即如於	相 等 點 空 性 相 即 假 義 也 若 言 相 如 是 等 即 如 於 
X13n0287_004:0632b23	中道實相之是。即中義也。諸法性相。微妙如是。唯	中 道 實 相 之 是 即 中 義 也 諸 法 性 相 微 妙 如 是 唯 
X13n0287_004:0632b24	佛與佛。乃能究盡(〔溫陵云〕初曰本妙圓心。是本非末。是圓非偏。自體言也。次曰元	佛 與 佛 乃 能 究 盡 溫 陵 云 初 曰 本 妙 圓 心 是 本 非 末 是 圓 非 偏 自 體 言 也 次 曰 元 
X13n0287_004:0632c01	明心妙。是元非本。是明非體。自用言也。終曰妙明心元。是妙之明。是心之元。合體用言也)。(○〔雷庵受師曰〕	明 心 妙 是 元 非 本 是 明 非 體 自 用 言 也 終 曰 妙 明 心 元 是 妙 之 明 是 心 之 元 合 體 用 言 也 雷 庵 受 師 曰 
X13n0287_004:0632c02	經言以是俱非世出故。明空如來藏也。以是俱即世出故。明不空如來藏也。此一節文。全生於汝以色空	經 言 以 是 俱 非 世 出 故 明 空 如 來 藏 也 以 是 俱 即 世 出 故 明 不 空 如 來 藏 也 此 一 節 文 全 生 於 汝 以 色 空 
X13n0287_004:0632c03	相傾相奪四句。意謂。汝於如來藏。則以色空相傾相奪。而如來藏隨為色空。故舉心則塵勞起。我於如來	相 傾 相 奪 四 句 意 謂 汝 於 如 來 藏 則 以 色 空 相 傾 相 奪 而 如 來 藏 隨 為 色 空 故 舉 心 則 塵 勞 起 我 於 如 來 
X13n0287_004:0632c04	藏則以不滅不生合之。故按指則海印發光也。孤山以如來藏。約三諦分之。恐非如來本意。如楞伽佛語	藏 則 以 不滅不生 合 之 故 按 指 則 海 印 發 光 也 孤 山 以 如 來 藏 約 三 諦 分 之 恐 非 如 來 本 意 如 楞 伽 佛 語 
X13n0287_004:0632c05	心品曰。有時說空無相無願。如實際。法性。法身涅槃。離自性。不生不滅。本來寂靜。自相涅槃。如是等句。說	心 品 曰 有 時 說 空無相無願 如 實 際 法 性 法 身 涅 槃 離 自 性 不生不滅 本來寂靜 自 相 涅 槃 如 是 等 句 說 
X13n0287_004:0632c06	如來藏。入楞伽又曰。一切世間法皆如幻。而諸外道凡夫。不知楞伽王。若能如是見。如實見者。名為正見。	如 來 藏 入 楞 伽 又 曰 一切世間 法 皆 如 幻 而 諸 外 道 凡 夫 不 知 楞 伽 王 若 能 如 是 見 如 實 見 者 名 為 正 見 
X13n0287_004:0632c07	若異見者。名為邪見。若分別者。名為取二。楞伽王。譬如鏡中。像自見像。譬如水中。影自見影。如月燈光在	若 異 見 者 名 為 邪 見 若 分 別 者 名 為 取 二 楞 伽 王 譬 如 鏡 中 像 自 見 像 譬 如 水 中 影 自 見 影 如 月 燈 光 在 
