X60n1115_001:0157a03	毗尼日用切要	毗 尼 日 用 切 要 
X60n1115_001:0160c04	有瘡癬。宜在後浴。或有可畏瘡。猶宜迴避。免刺人眼。默念此偈呪)。	有 瘡 癬 宜 在 後 浴 或 有 可 畏 瘡 猶 宜 迴 避 免 刺 人 眼 默 念 此 偈 呪 
X60n1115_001:0160c05	　洗浴身體　　當願眾生　　身心無垢　　內外光潔	 洗 浴 身 體 當 願 眾 生 身 心 無 垢 內 外 光 潔 
X60n1115_001:0160c06	唵。跋折囉惱迦吒莎訶(三徧)	唵 跋 折 囉 惱 迦 吒 莎 訶 三 徧 
X60n1115_001:0160c07	洗足	洗 足 
X60n1115_001:0160c08	　若洗足時　　當願眾生　　具神足力　　所行無礙	 若 洗 足 時 當 願 眾 生 具 神 足 力 所行無礙 
X60n1115_001:0160c09	唵。[口*藍]莎訶(三徧)	唵 [口藍] 莎 訶 三 徧 
X60n1115_001:0160c10	沙彌十戒相	沙彌十戒 相 
X60n1115_001:0160c11	(沙彌有二種。一形同沙彌。二法同沙彌。若但剃度。未沾戒品。名曰形同沙彌。若受十支淨戒。名曰法同沙	 沙 彌 有 二 種 一 形 同 沙 彌 二 法 同 沙 彌 若 但 剃 度 未 沾 戒 品 名 曰 形 同 沙 彌 若 受 十 支 淨 戒 名 曰 法 同 沙 
X60n1115_001:0160c12	彌。法同中又分三種。自七歲至十三歲。號驅烏沙彌。十四至十九。號應法沙彌。二十已上。號名字沙彌)。	彌 法 同 中 又 分 三 種 自 七 歲 至 十 三 歲 號 驅 烏 沙 彌 十 四 至 十 九 號 應 法 沙 彌 二 十 已 上 號 名 字 沙 彌 
X60n1115_001:0160c13	一曰不殺生二曰不盜三曰不婬	一 曰 不 殺 生 二 曰 不 盜 三 曰 不 婬 
X60n1115_001:0160c14	四曰不妄語五曰不飲酒	四 曰 不 妄 語 五 曰 不 飲 酒 
X60n1115_001:0160c15	六曰不著香華鬘不香塗身	六 曰 不著香華鬘不香塗身 
X60n1115_001:0160c16	七曰不歌舞倡伎及故往觀聽	七 曰 不 歌舞倡伎 及 故 往 觀 聽 
X60n1115_001:0160c17	八曰不坐高廣大牀九曰不非時食	八 曰 不坐高廣大牀 九 曰 不非時食 
X60n1115_001:0160c18	十曰不捉持生像金銀寶物	十 曰 不捉持生像金銀寶物 
X60n1115_001:0160c19	沙彌應具五德應知十數	沙 彌 應 具 五 德 應 知 十 數 
X60n1115_001:0160c20	福田經云。沙彌應知五德。一者發心出家。懷佩道故。	福 田 經 云 沙 彌 應 知 五 德 一 者 發 心 出 家 懷 佩 道 故 
X60n1115_001:0160c21	二者毀其形好。應法服故。三者割愛辭親。無適莫故。	二 者 毀 其 形 好 應 法 服 故 三 者 割 愛 辭 親 無 適 莫 故 
X60n1115_001:0160c22	四者委棄身命。尊崇道故。五者志求大乘。為度人故。	四 者 委 棄 身 命 尊 崇 道 故 五 者 志 求 大 乘 為 度 人 故 
X60n1115_001:0160c23	僧祇律云。應為沙彌說十數。一者一切眾生皆依飲	僧 祇 律 云 應 為 沙 彌 說 十 數 一 者 一 切 眾 生 皆 依 飲 
X60n1115_001:0160c24	食。二者名色。三者知三受。四者四諦。五者五陰。六者	食 二 者 名 色 三 者 知 三 受 四 者 四 諦 五 者 五 陰 六 者 
X60n1115_001:0161a01	六入。七者七覺意。八者八正道。九者九眾生居。十者	六 入 七 者 七 覺 意 八 者 八 正 道 九 者 九 眾 生 居 十 者 
X60n1115_001:0161a02	十一切入。	十 一 切 入 
X60n1115_001:0161a03	沙彌尼十戒相(同上不重列)。	沙 彌 尼 十 戒 相 同 上 不 重 列 
X60n1115_001:0161a04	式叉摩那戒相	式叉摩那 戒 相 
X60n1115_001:0161a05	(梵語式义摩那尼。此云學戒女。佛聽十歲曾嫁。及十八童女。與二歲學戒以淨身。與六法以淨心。於尼僧	 梵 語 式 义 摩 那 尼 此 云 學 戒 女 佛 聽 十 歲 曾 嫁 及 十 八 童 女 與 二 歲 學 戒 以 淨 身 與 六 法 以 淨 心 於 尼 僧 
X60n1115_001:0161a06	中。集眾白四羯磨。與滿十二及滿二十。方受具戒。若學年未滿。六法不淨。不與受比丘尼具足戒)。	中 集 眾 白四羯磨 與 滿 十 二 及 滿 二 十 方 受 具 戒 若 學 年 未 滿 六 法 不 淨 不 與 受 比 丘 尼 具 足 戒 
X60n1115_001:0161a07	一曰不婬二曰不盜三曰不殺	一 曰 不 婬 二 曰 不 盜 三 曰 不 殺 
X60n1115_001:0161a08	四曰不妄語五曰不非時食六曰不飲酒	四 曰 不 妄 語 五 曰 不非時食 六 曰 不 飲 酒 
X60n1115_001:0161a09	(律制式义摩那。沙彌。沙彌尼。此下三眾。應持上下二衣。一當鬱多羅僧。乃是縵衣。非割截田	 律 制 式 义 摩 那 沙 彌 沙 彌 尼 此 下 三 眾 應 持 上 下 二 衣 一 當 鬱 多 羅 僧 乃 是 縵 衣 非 割 截 田 
X60n1115_001:0161a10	相衣也。所持鉢盂是銅器。非應量鉢多羅也。今本山。凡是十八歲已下至七歲。欲受沙彌戒者。如律令造	相 衣 也 所 持 鉢 盂 是 銅 器 非 應 量 鉢 多 羅 也 今 本 山 凡 是 十 八 歲 已 下 至 七 歲 欲 受 沙 彌 戒 者 如 律 令 造 
X60n1115_001:0161a11	二頂縵衣行持。若是年滿二十。來乞受具足戒者。其所辦三衣。皆是割截田相。及應量鉢器。雖無縵衣。亦	二 頂 縵 衣 行 持 若 是 年 滿 二 十 來 乞 受具足戒 者 其 所 辦 三 衣 皆 是 割 截 田 相 及 應 量 鉢 器 雖 無 縵 衣 亦 
X60n1115_001:0161a12	方便許受沙彌十戒。著用行持。一則受具不遠。莫過以沙彌戒。為比丘戒之基本故。二則衣具難得。欲令	方 便 許 受 沙彌十戒 著 用 行 持 一 則 受 具 不 遠 莫 過 以 沙 彌 戒 為 比 丘 戒 之 基 本 故 二 則 衣 具 難 得 欲 令 
X60n1115_001:0161a13	求覓縵衣。反成戒障因緣故。今預明於此。使學律者知佛制故。非顯異惑眾故△又則舊本中。將比丘五	求 覓 縵 衣 反 成 戒 障 因 緣 故 今 預 明 於 此 使 學 律 者 知 佛 制 故 非 顯 異 惑 眾 故 又 則 舊 本 中 將 比 丘 五 
X60n1115_001:0161a14	篇戒相。開列沙彌戒相後。今削去不存。附兩乘布薩正範後。佛制不聽沙彌及白衣知五篇戒相。恐受具	篇 戒 相 開 列 沙 彌 戒 相 後 今 削 去 不 存 附 兩 乘 布 薩 正 範 後 佛 制 不 聽 沙 彌 及 白 衣 知 五 篇 戒 相 恐 受 具 
X60n1115_001:0161a15	成遮。犯賊住之咎故)。	成 遮 犯 賊 住 之 咎 故 
X60n1115_001:0161a16	優婆塞戒相	優婆塞戒 相 
X60n1115_001:0161a17	一曰不殺二曰不盜三曰不邪婬	一 曰 不 殺 二 曰 不 盜 三 曰 不 邪 婬 
X60n1115_001:0161a18	四曰不妄語五曰不飲酒	四 曰 不 妄 語 五 曰 不 飲 酒 
X60n1115_001:0161a19	(此五戒。若不能全受者。或受持一戒。二戒。三戒。四戒。佛慈方便。一一隨聽。若是篤信智人。五戒全持。方為	 此 五 戒 若 不 能 全 受 者 或 受 持 一 戒 二 戒 三 戒 四 戒 佛 慈 方 便 一 一 隨 聽 若 是 篤 信 智 人 五 戒 全 持 方 為 
X60n1115_001:0161a20	正受)。	正 受 
X60n1115_001:0161a21	八關齋法戒相	八 關 齋 法 戒 相 
X60n1115_001:0161a22	一不殺二不盜三不婬四不妄語	一 不 殺 二 不 盜 三 不 婬 四 不 妄 語 
X60n1115_001:0161a23	五不飲酒六離華香瓔珞。香油塗身	五 不 飲 酒 六 離 華 香 瓔 珞 香 油 塗 身 
X60n1115_001:0161a24	七離高勝大牀。及作唱伎樂。故往觀聽	七 離 高 勝 大 牀 及 作 唱 伎 樂 故 往 觀 聽 
X60n1115_001:0161b01	八離非時食	八 離 非 時 食 
X60n1115_001:0161b02	(毗婆沙論云。夫齋者。以過中不食為體。以八事助成齋體。共相支持。名八支齋法。亦名八關齋。成實論云。	 毗 婆 沙 論 云 夫 齋 者 以 過 中 不 食 為 體 以 八 事 助 成 齋 體 共 相 支 持 名 八 支 齋 法 亦 名 八 關 齋 成 實 論 云 
X60n1115_001:0161b03	何故但說離八事。然此八事是門。由此八戒。離一切惡。是中前四是實惡。飲酒是眾惡之門。餘三能起障	何 故 但 說 離 八 事 然 此 八 事 是 門 由 此 八 戒 離 一 切 惡 是 中 前 四 是 實 惡 飲 酒 是 眾 惡 之 門 餘 三 能 起 障 
X60n1115_001:0161b04	道因緣故。以八法成就五乘。關者是閉塞諸惡也。此八戒但受一日一夜。或月八日。十四日。十五日。或六	道 因 緣 故 以 八 法 成 就 五 乘 關 者 是 閉 塞 諸 惡 也 此 八 戒 但 受 一 日 一 夜 或 月 八 日 十 四 日 十 五 日 或 六 
X60n1115_001:0161b05	齋日。其六齋日者。準前沐浴中所明。或諸佛菩薩誕日。或自己生日。皆可受持。論云。若受八戒。應一日一	齋 日 其 六 齋 日 者 準 前 沐 浴 中 所 明 或 諸佛菩薩 誕 日 或 自 己 生 日 皆 可 受 持 論 云 若 受 八 戒 應 一 日 一 
X60n1115_001:0161b06	夜。莫使與終身戒相亂。此八戒。不論已受五戒。及受在家菩薩戒者。皆可受之。邇來剃髮出家者。多有受	夜 莫 使 與 終 身 戒 相 亂 此 八 戒 不 論 已 受 五 戒 及 受 在 家 菩 薩 戒 者 皆 可 受 之 邇 來 剃 髮 出 家 者 多 有 受 
X60n1115_001:0161b07	持八戒。為師者亦云受與五八戒。而不精究律教。好為人師。自盲盲人。作辦皆非。今本山。凡是出家者。但	持 八 戒 為 師 者 亦 云 受 與 五 八 戒 而 不 精 究 律 教 好 為 人 師 自 盲 盲 人 作 辦 皆 非 今 本 山 凡 是 出 家 者 但 
X60n1115_001:0161b08	來乞受八戒。欲披五衣七衣者。槩不聽允△又則在家優婆塞戒。優婆夷戒。佛制不許披割截福田衣。令	來 乞 受 八 戒 欲 披 五 衣 七 衣 者 槩 不 聽 允 又 則 在 家 優婆塞戒 優婆夷戒 佛 制 不 許 披 割 截 福 田 衣 令 
X60n1115_001:0161b09	著禮懺衣禮佛誦經。即縵衣也。蓋在家二眾。佛令自己隨力供養三寶。不聽受他人四事。既非眾生福田。	著 禮 懺 衣 禮 佛 誦 經 即 縵 衣 也 蓋 在 家 二 眾 佛 令 自 己 隨 力 供養三寶 不 聽 受 他 人 四 事 既 非 眾 生 福 田 
X60n1115_001:0161b10	故不許著割截福田衣。又縱是受在家菩薩戒。令儲畜三衣。鉢盂。錫杖。奉供佛前。遇有出家僧尼。缺其衣	故 不 許 著 割 截 福 田 衣 又 縱 是 受 在 家 菩 薩 戒 令 儲 畜 三 衣 鉢 盂 錫 杖 奉 供 佛 前 遇 有 出 家 僧 尼 缺 其 衣 
X60n1115_001:0161b11	具者。及有年滿欲受具者。乏其衣鉢。隨乞施彼。更造奉供。不得不儲畜。自身聽著縵衣一頂。禮拜持誦。不	具 者 及 有 年 滿 欲 受 具 者 乏 其 衣 鉢 隨 乞 施 彼 更 造 奉 供 不 得 不 儲 畜 自 身 聽 著 縵 衣 一 頂 禮 拜 持 誦 不 
X60n1115_001:0161b12	聽城邑聚落披著徃來。若入寺禮三寶。當囊盛隨身。入寺中方著。所以在家聽離衣。若恒披則犯制。出家	聽 城邑聚落 披 著 徃 來 若 入 寺 禮 三 寶 當 囊 盛 隨 身 入 寺 中 方 著 所 以 在 家 聽 離 衣 若 恒 披 則 犯 制 出 家 
X60n1115_001:0161b13	不聽離衣。若離則犯制。今本山。凡有在家信心男女二眾。乞受五戒及菩薩戒者。令造縵衣禮敬三寶。不	不 聽 離 衣 若 離 則 犯 制 今 本 山 凡 有 在 家 信 心 男 女 二 眾 乞 受 五 戒 及 菩 薩 戒 者 令 造 縵 衣 禮 敬 三 寶 不 
X60n1115_001:0161b14	聽披條相田衣△又菩薩戒相。此毗尼日用中不列。附布薩正範卷中)。	聽 披 條 相 田 衣 又 菩 薩 戒 相 此 毗 尼 日 用 中 不 列 附 布 薩 正 範 卷 中 
X60n1115_001:0161b16	毗尼日用切要(終)	毗 尼 日 用 切 要 終 
